country,league,season,team_a,team_b,pos_diff,elo_diff,is_rival
France,Games of Matchday 34 Ligue 1 23/24,2022,Nice,Toulouse,999,81.1889648400002,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2022,PSG,Stade Rennais,999,98.8159179699999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2022,Stade Reims,Stade Rennais,999,92.67956542,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2022,Stade Reims,Toulouse,999,42.3087158200001,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Clermont Foot,FC Lorient,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Clermont Foot,FC Metz,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,FC Lorient,FC Metz,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,FC Lorient,Le Havre AC,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,FC Metz,FC Nantes,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,FC Metz,Le Havre AC,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,FC Nantes,Le Havre AC,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,FC Nantes,Montpellier,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,FC Nantes,R. Strasbourg,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Le Havre AC,R. Strasbourg,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lens,Lyon,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lens,Marseille,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lens,Nice,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lens,Stade Reims,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lille,Lyon,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lille,Monaco,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lille,Nice,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lille,Stade Brestois,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lyon,Marseille,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Lyon,Nice,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Marseille,Stade Reims,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Marseille,Stade Rennais,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Monaco,PSG,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Monaco,Stade Brestois,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Montpellier,R. Strasbourg,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Montpellier,Stade Rennais,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Montpellier,Toulouse,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Nice,Stade Brestois,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,PSG,Stade Brestois,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,R. Strasbourg,Toulouse,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Stade Reims,Stade Rennais,1,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Stade Reims,Toulouse,2,999,TRUE
France,Games of Matchday 34 Ligue 1 23/24,2023,Stade Rennais,Toulouse,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,AJ Auxerre,Angers SCO,999,89.6453857399999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,AJ Auxerre,FC Nantes,999,13.5671386700001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,AJ Auxerre,Le Havre AC,999,8.25012207000009,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,AJ Auxerre,Montpellier,999,63.9240722700001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,AJ Auxerre,R. Strasbourg,999,60.1795654299999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,AJ Auxerre,Saint-Étienne,999,68.39575195,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,AJ Auxerre,Stade Reims,999,70.9543457,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,AJ Auxerre,Toulouse,999,75.2426757799999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Angers SCO,Le Havre AC,999,81.3952636699999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Angers SCO,Saint-Étienne,999,21.24963379,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,FC Nantes,Le Havre AC,999,21.8172607400002,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,FC Nantes,Montpellier,999,50.3569336000001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,FC Nantes,R. Strasbourg,999,46.6124267599998,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,FC Nantes,Saint-Étienne,999,81.9628906200001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,FC Nantes,Stade Reims,999,57.3872070299999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,FC Nantes,Toulouse,999,61.6755371099998,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Le Havre AC,Montpellier,999,72.1741943400002,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Le Havre AC,R. Strasbourg,999,68.4296875,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Le Havre AC,Saint-Étienne,999,60.1456298799999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Le Havre AC,Stade Reims,999,79.2044677700001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Le Havre AC,Toulouse,999,83.49279785,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Lille,999,65.5141601600001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Lyon,999,18.0889892599998,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Marseille,999,32.3035888700001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Monaco,999,59.18786621,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Montpellier,999,91.4462890599998,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Nice,999,24.6164550799999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,R. Strasbourg,999,95.1907959,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Stade Brestois,999,29.0682373099999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Stade Reims,999,84.41601563,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Stade Rennais,999,20.7034912099998,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lens,Toulouse,999,80.12768555,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lille,Lyon,999,83.6031494199999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lille,Marseille,999,33.21057129,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lille,Monaco,999,6.32629395000004,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lille,Nice,999,90.13061524,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lille,Stade Brestois,999,94.5823974699999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lille,Stade Rennais,999,86.2176513699999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,Marseille,999,50.39257813,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,Monaco,999,77.2768554699999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,Montpellier,999,73.3572998,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,Nice,999,6.52746582000009,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,R. Strasbourg,999,77.1018066400002,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,Stade Brestois,999,10.97924805,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,Stade Reims,999,66.3270263700001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,Stade Rennais,999,2.61450194999998,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Lyon,Toulouse,999,62.0386962900002,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Marseille,Monaco,999,26.8842773399999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Marseille,Nice,999,56.92004395,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Marseille,Stade Brestois,999,61.37182618,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Marseille,Stade Rennais,999,53.0070800799999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Monaco,Nice,999,83.80432129,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Monaco,Stade Brestois,999,88.2561035199999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Monaco,Stade Rennais,999,79.8913574199999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Montpellier,Nice,999,66.8298339799999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Montpellier,R. Strasbourg,999,3.74450684000021,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Montpellier,Stade Brestois,999,62.37805175,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Montpellier,Stade Reims,999,7.03027342999985,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Montpellier,Stade Rennais,999,70.74279785,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Montpellier,Toulouse,999,11.3186035099998,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Nice,R. Strasbourg,999,70.5743408200001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Nice,Stade Brestois,999,4.45178222999994,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Nice,Stade Reims,999,59.79956055,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Nice,Stade Rennais,999,3.91296387000011,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Nice,Toulouse,999,55.5112304700001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,R. Strasbourg,Stade Brestois,999,66.1225585900002,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,R. Strasbourg,Stade Reims,999,10.7747802700001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,R. Strasbourg,Stade Rennais,999,74.4873046900002,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,R. Strasbourg,Toulouse,999,15.06311035,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Stade Brestois,Stade Reims,999,55.3477783200001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Stade Brestois,Stade Rennais,999,8.36474610000005,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Stade Brestois,Toulouse,999,51.0594482400002,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Stade Reims,Stade Rennais,999,63.7125244200001,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Stade Reims,Toulouse,999,4.28833007999992,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2023,Stade Rennais,Toulouse,999,59.4241943400002,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,AJ Auxerre,FC Nantes,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,AJ Auxerre,Stade Brestois,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,AJ Auxerre,Stade Rennais,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,AJ Auxerre,Toulouse,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Angers SCO,FC Nantes,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Angers SCO,Le Havre AC,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Angers SCO,Stade Reims,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Angers SCO,Stade Rennais,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,FC Nantes,Le Havre AC,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,FC Nantes,Stade Rennais,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Le Havre AC,Saint-Étienne,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Le Havre AC,Stade Reims,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lens,Lyon,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lens,R. Strasbourg,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lens,Stade Brestois,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lens,Toulouse,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lille,Lyon,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lille,Monaco,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lille,Nice,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lille,R. Strasbourg,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lyon,Nice,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Lyon,R. Strasbourg,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Marseille,Monaco,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Marseille,Nice,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Marseille,PSG,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Monaco,Nice,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Monaco,PSG,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Montpellier,Saint-Étienne,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Montpellier,Stade Reims,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,R. Strasbourg,Stade Brestois,2,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Saint-Étienne,Stade Reims,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Stade Brestois,Toulouse,1,999,TRUE
France,Games of Matchday 34 Ligue 1 24/25,2024,Stade Rennais,Toulouse,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Amiens SC,Angers SCO,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Amiens SC,Dijon,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Amiens SC,Guingamp,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Amiens SC,R. Strasbourg,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Angers SCO,Guingamp,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Angers SCO,R. Strasbourg,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Angers SCO,SM Caen,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Dijon,FC Nantes,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Dijon,Guingamp,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Dijon,Montpellier,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,FC Metz,Toulouse,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,FC Metz,Troyes,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,FC Nantes,Montpellier,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,FC Nantes,Nice,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,FC Nantes,Saint-Étienne,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,G. Bordeaux,Marseille,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,G. Bordeaux,Nice,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,G. Bordeaux,Saint-Étienne,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,G. Bordeaux,Stade Rennais,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Guingamp,Montpellier,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Lille,R. Strasbourg,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Lille,SM Caen,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Lille,Toulouse,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Lille,Troyes,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Lyon,Marseille,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Lyon,Monaco,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Lyon,PSG,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Lyon,Stade Rennais,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Marseille,Monaco,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Marseille,Stade Rennais,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Monaco,PSG,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Montpellier,Nice,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Nice,Saint-Étienne,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,R. Strasbourg,SM Caen,1,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,SM Caen,Toulouse,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Saint-Étienne,Stade Rennais,2,999,TRUE
France,Games of Matchday 38 Ligue 1 17/18,2017,Toulouse,Troyes,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Angers SCO,999,3.29492187000005,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Dijon,999,57.13830566,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Dijon,999,52.9448242200001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,FC Nantes,999,21.3221435600001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Guingamp,999,3.84631348000016,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Lille,999,29.55761719,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Montpellier,999,53.2407226600001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Nice,999,79.9477539100001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Saint-Étienne,999,89.6561279300001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Amiens SC,Toulouse,999,13.9929199200001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,Dijon,999,60.4332275300001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,Dijon,999,56.2397460900002,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,FC Nantes,999,24.6170654300001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,Guingamp,999,7.14123535000022,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,Lille,999,32.85253906,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,Montpellier,999,56.5356445300001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,Nice,999,83.2426757800001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,Saint-Étienne,999,92.9510498000002,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Angers SCO,Toulouse,999,17.2878417900001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,FC Nantes,999,35.8161620999999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,FC Nantes,999,31.62268066,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,G. Bordeaux,999,43.2307129000001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,G. Bordeaux,999,47.42419434,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Guingamp,999,53.2919921799999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Guingamp,999,49.0985107399999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Lille,999,27.58068847,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Lille,999,23.3872070300001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Montpellier,999,3.89758299999994,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Montpellier,999,0.295898439999974,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Nice,999,22.8094482500001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Nice,999,27.00292969,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Saint-Étienne,999,32.5178222700001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Saint-Étienne,999,36.71130371,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Stade Rennais,999,43.9973144600001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Stade Rennais,999,48.1907959,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Toulouse,999,43.1453857399999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Dijon,Toulouse,999,38.9519043,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,FC Nantes,G. Bordeaux,999,79.046875,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,FC Nantes,Guingamp,999,17.4758300799999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,FC Nantes,Lille,999,8.23547362999989,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,FC Nantes,Montpellier,999,31.9185791,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,FC Nantes,Nice,999,58.62561035,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,FC Nantes,Saint-Étienne,999,68.3339843700001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,FC Nantes,Stade Rennais,999,79.81347656,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,FC Nantes,Toulouse,999,7.32922364000001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,G. Bordeaux,Guingamp,999,96.5227050799999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,G. Bordeaux,Lille,999,70.8114013700001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,G. Bordeaux,Montpellier,999,47.1282959,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,G. Bordeaux,Nice,999,20.42126465,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,G. Bordeaux,Saint-Étienne,999,10.7128906299999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,G. Bordeaux,Stade Rennais,999,0.766601560000026,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,G. Bordeaux,Toulouse,999,86.37609864,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Guingamp,Lille,999,25.7113037099998,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Guingamp,Montpellier,999,49.3944091799999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Guingamp,Nice,999,76.1014404299999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Guingamp,Saint-Étienne,999,85.80981445,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Guingamp,Stade Rennais,999,97.28930664,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Guingamp,Toulouse,999,10.1466064399999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Lille,Montpellier,999,23.6831054700001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Lille,Nice,999,50.3901367200001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Lille,Saint-Étienne,999,60.0985107400002,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Lille,Stade Rennais,999,71.5780029300001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Lille,Toulouse,999,15.5646972699999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Lyon,Marseille,999,0.503417969999873,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Lyon,Monaco,999,12.8233642599998,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Marseille,Monaco,999,12.31994629,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Montpellier,Nice,999,26.70703125,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Montpellier,Saint-Étienne,999,36.4154052700001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Montpellier,Stade Rennais,999,47.89489746,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Montpellier,Toulouse,999,39.24780274,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Nice,Saint-Étienne,999,9.70837402000006,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Nice,Stade Rennais,999,21.18786621,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Nice,Toulouse,999,65.95483399,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Saint-Étienne,Stade Rennais,999,11.47949219,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Saint-Étienne,Toulouse,999,75.6632080100001,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2017,Stade Rennais,Toulouse,999,87.1427002,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Amiens SC,Angers SCO,2,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Amiens SC,G. Bordeaux,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Amiens SC,Monaco,2,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Amiens SC,Toulouse,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Angers SCO,FC Nantes,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Angers SCO,G. Bordeaux,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Angers SCO,R. Strasbourg,2,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Dijon,Guingamp,2,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Dijon,Monaco,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Dijon,SM Caen,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Dijon,Toulouse,2,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,FC Nantes,G. Bordeaux,2,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,FC Nantes,R. Strasbourg,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,FC Nantes,Stade Rennais,2,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,G. Bordeaux,Toulouse,2,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Guingamp,SM Caen,1,999,TRUE
France,Games of Matchday 38 Ligue 1 18/19,2018,Lille,Lyon,1,999,TRUE
